362.00,36.00,103.00,53.00,5.70,8.60,4.50,8.60,17.90,61.00,0.00,5.00,17.61,13.70,6.40
711.00,105.00,57.00,201.00,10.40,8.50,8.50,13.40,20.10,70.00,0.80,141.00,6.08,8.00,7.10
1553.00,137.00,121.00,336.00,9.40,11.80,7.80,13.40,27.50,22.00,0.41,134.00,3.49,38.37,15.50
521.00,45.00,10.00,126.00,7.20,7.20,5.80,23.20,27.40,64.00,0.50,137.00,22.47,10.52,6.40
1777.00,155.00,37.00,205.00,11.80,13.40,7.80,18.80,18.00,76.00,0.00,37.00,4.01,30.18,8.20
359.00,40.00,17.00,64.00,6.90,8.70,6.90,8.70,28.20,60.00,1.00,152.00,16.69,8.98,2.50
312.00,37.00,28.00,76.00,7.00,6.10,5.70,8.30,33.20,49.00,1.10,53.00,14.31,8.27,1.40
561.00,76.00,56.00,127.00,10.70,10.70,12.30,10.70,30.60,46.00,0.20,61.00,17.69,13.70,4.60
343.00,46.00,104.00,94.00,7.20,9.40,9.40,10.50,32.80,34.00,0.90,65.00,20.61,8.73,4.50
450.00,76.00,80.00,137.00,9.60,9.60,6.60,21.50,36.80,30.00,1.40,126.00,17.69,13.70,1.90
594.00,73.00,6.00,182.00,7.30,7.30,7.30,10.50,31.20,40.00,2.10,134.00,14.56,10.04,3.10
548.00,50.00,5.00,299.00,7.20,7.20,9.30,10.30,30.40,47.00,1.10,145.00,22.47,10.52,2.40
1427.00,109.00,55.00,179.00,14.71,13.43,9.40,15.16,21.80,48.00,1.92,50.00,4.01,30.18,7.90
668.00,79.00,44.00,209.00,7.00,6.10,5.70,8.30,32.00,37.00,1.10,65.00,14.31,8.27,1.90
516.00,46.00,6.00,130.00,7.40,8.00,6.10,10.40,26.80,69.00,0.10,138.00,16.69,8.98,4.00
511.00,47.00,60.00,133.00,8.60,7.20,7.20,13.50,26.00,36.00,0.60,50.00,17.69,13.70,5.20
789.00,70.00,20.00,95.00,7.70,8.50,7.30,11.40,29.70,50.00,1.63,141.00,5.33,32.97,6.70
644.00,68.00,27.00,44.00,9.60,13.70,13.70,12.00,22.30,70.00,0.00,47.00,5.33,32.97,6.40
450.00,38.00,110.00,51.00,5.70,8.60,4.50,8.60,23.50,60.00,0.00,130.00,17.69,13.70,8.70
492.00,43.00,96.00,132.00,7.20,11.80,5.00,11.80,23.00,50.00,0.50,175.00,20.61,8.73,10.40
1306.00,126.00,86.00,330.00,10.50,11.80,9.40,11.80,35.40,36.00,0.80,165.00,3.49,38.37,5.10
354.00,45.00,113.00,97.00,10.47,8.56,8.56,13.46,23.10,61.00,2.08,168.00,20.61,8.73,7.80
339.00,42.00,107.00,101.00,7.90,9.40,6.30,9.40,17.80,70.00,0.80,147.00,20.61,8.73,7.90
314.00,35.00,6.00,38.00,9.50,7.70,8.50,7.20,30.90,42.00,1.00,149.00,22.47,10.52,3.70
471.00,31.00,76.00,131.00,7.25,9.42,7.25,10.47,33.20,40.00,1.33,10.00,20.61,8.73,5.20
526.00,33.00,92.00,129.00,6.10,8.60,6.10,8.60,20.00,60.00,0.00,36.00,17.69,13.70,6.70
1583.00,137.00,117.00,325.00,9.40,11.80,7.80,13.40,28.80,26.00,0.60,134.00,3.49,38.37,11.40
490.00,36.00,110.00,64.00,5.70,8.60,4.50,8.60,15.80,57.00,0.00,33.00,17.61,13.70,7.90
830.00,66.00,16.00,120.00,6.90,6.90,6.90,9.60,31.20,24.00,0.70,31.00,5.33,32.97,7.30
509.00,36.00,6.00,125.00,7.70,6.60,10.30,15.50,24.20,81.00,0.20,169.00,22.47,10.52,5.10
705.00,67.00,35.00,36.00,10.70,8.70,8.70,13.70,18.10,48.00,1.00,30.00,5.33,32.97,4.00
464.00,43.00,66.00,118.00,5.10,4.50,6.60,7.80,23.40,59.00,0.60,56.00,17.69,13.70,5.50
2139.00,153.00,56.00,239.00,10.40,13.40,7.20,13.40,26.00,30.00,0.00,54.00,4.01,30.18,10.20
555.00,42.00,96.00,117.00,6.10,8.60,6.10,8.60,29.50,60.00,0.70,3.00,17.69,13.70,3.90
593.00,58.00,34.00,31.00,9.60,13.70,13.70,12.00,18.00,60.00,0.00,167.00,5.33,32.97,6.70
547.00,48.00,54.00,164.00,10.20,8.30,10.20,7.00,23.90,71.00,1.50,177.00,14.31,8.27,2.20
897.00,176.00,23.00,270.00,7.80,5.90,5.90,9.40,18.70,40.00,0.20,119.00,6.08,8.00,7.90
893.00,66.00,15.00,102.00,7.40,9.60,7.40,10.70,28.50,33.00,1.40,19.00,5.33,32.97,4.40
427.00,47.00,74.00,68.00,9.10,7.60,8.30,9.10,34.20,31.00,0.30,155.00,14.31,8.27,3.70
2069.00,173.00,49.00,299.00,10.40,13.40,7.20,13.40,30.00,36.00,1.50,68.00,4.01,30.18,7.10
1506.00,160.00,128.00,339.00,9.41,11.76,7.84,13.44,33.30,30.00,0.63,21.00,3.49,38.37,8.70
487.00,45.00,70.00,164.00,6.60,8.60,5.10,8.60,31.60,27.00,1.60,26.00,20.61,8.73,6.20
648.00,81.00,51.00,206.00,7.00,6.10,5.70,8.30,27.90,55.00,1.70,39.00,14.31,8.27,4.10
1210.00,118.00,121.00,437.00,11.80,10.50,9.40,9.40,17.40,80.00,1.50,143.00,3.49,38.37,8.70
477.00,52.00,99.00,118.00,7.20,11.80,5.00,11.80,30.70,35.00,0.20,65.00,20.61,8.73,12.50
451.00,54.00,79.00,135.00,7.90,11.80,5.20,11.80,32.10,23.00,0.81,139.00,20.61,8.73,3.90
842.00,65.00,15.00,128.00,6.90,6.90,6.90,9.60,30.00,46.00,0.20,168.00,5.33,32.97,12.30
727.00,100.00,49.00,221.00,10.40,8.50,8.50,13.40,22.00,50.00,0.50,142.00,6.08,8.00,11.40
360.00,37.00,14.00,75.00,9.30,7.70,8.50,15.50,30.80,49.00,0.20,66.00,22.47,10.52,6.20
567.00,30.00,62.00,119.00,8.30,11.40,4.80,13.10,29.30,49.00,0.60,129.00,14.31,8.27,2.20
712.00,85.00,56.00,189.00,10.44,8.55,8.55,13.43,20.50,84.00,0.43,21.00,6.08,8.00,9.70
2247.00,204.00,45.00,304.00,10.40,13.40,7.20,13.40,30.60,29.00,0.40,133.00,4.01,30.18,11.30
1029.00,102.00,55.00,168.00,14.70,13.40,9.40,15.20,22.70,61.00,0.79,135.00,4.01,30.18,7.50
629.00,66.00,29.00,44.00,9.60,13.70,13.70,12.00,21.60,61.00,0.13,5.00,5.33,32.97,8.20
953.00,53.00,16.00,95.00,8.00,7.40,6.90,12.00,29.00,53.00,1.43,152.00,5.33,32.97,6.00
618.00,55.00,55.00,208.00,6.10,4.80,6.50,7.60,30.10,50.00,1.80,87.00,14.31,8.27,2.60
524.00,39.00,90.00,96.00,7.20,11.80,5.00,11.80,24.10,65.00,1.30,174.00,20.61,8.73,5.10
504.00,57.00,85.00,171.00,7.85,5.89,5.89,9.42,33.20,32.00,1.73,94.00,20.61,8.73,4.70
482.00,37.00,100.00,120.00,6.70,9.40,6.70,9.40,26.50,40.00,1.00,165.00,20.61,8.73,6.30
701.00,94.00,60.00,198.00,10.40,8.50,8.50,13.40,24.30,62.00,0.70,105.00,6.08,8.00,11.40
1050.00,94.00,58.00,155.00,13.40,13.40,9.40,15.70,17.70,74.00,0.80,150.00,4.01,30.18,3.80
482.00,42.00,4.00,171.00,10.40,8.70,8.70,10.40,29.20,29.00,0.30,173.00,16.69,8.98,4.70
544.00,79.00,94.00,134.00,11.80,13.50,10.50,31.40,31.90,36.00,0.60,135.00,20.61,8.73,2.60
890.00,91.00,18.00,340.00,7.23,9.40,7.23,10.44,27.70,56.00,0.84,114.00,6.08,8.00,9.80
390.00,39.00,3.00,107.00,7.20,7.20,5.80,10.30,33.20,38.00,0.60,77.00,22.47,10.52,3.10
911.00,134.00,37.00,332.00,8.50,5.90,5.90,9.40,29.60,42.00,1.90,47.00,6.08,8.00,8.10
404.00,35.00,67.00,113.00,5.10,4.50,6.60,7.80,31.30,42.00,2.00,154.00,17.61,13.70,3.00
497.00,40.00,74.00,124.00,7.90,11.80,5.20,11.80,27.10,48.00,0.77,90.00,20.61,8.73,5.20
1814.00,170.00,62.00,251.00,11.80,13.40,7.80,15.70,32.20,21.00,1.20,167.00,4.01,30.18,8.90
810.00,127.00,76.00,11.00,13.40,13.40,9.40,15.70,15.40,92.00,0.60,162.00,4.01,30.18,6.70
548.00,80.00,6.00,197.00,10.40,8.70,8.70,14.80,27.80,63.00,0.40,156.00,16.69,8.98,2.20
313.00,42.00,24.00,66.00,8.70,8.70,7.40,8.70,32.80,57.00,0.00,67.00,16.69,8.98,5.80
477.00,55.00,72.00,153.00,18.80,15.70,13.50,31.40,34.30,31.00,1.20,179.00,20.61,8.73,3.30
512.00,52.00,54.00,148.00,10.20,9.10,7.60,11.40,33.30,33.00,0.00,157.00,14.31,8.27,2.60
631.00,48.00,24.00,43.00,10.70,8.70,8.70,13.70,23.70,34.00,0.14,11.00,5.33,32.97,6.10
879.00,129.00,27.00,317.00,8.55,5.88,5.88,9.40,30.60,45.00,0.40,121.00,6.08,8.00,11.40
361.00,86.00,93.00,126.00,13.50,15.70,13.50,23.60,29.50,47.00,1.00,108.00,20.61,8.73,2.00
1815.00,148.00,35.00,243.00,11.80,13.40,7.80,18.80,35.90,27.00,1.43,25.00,4.01,30.18,6.10
559.00,39.00,67.00,107.00,5.06,4.52,6.61,7.81,25.60,72.00,0.22,86.00,17.61,13.70,6.20
331.00,44.00,15.00,69.00,8.70,8.70,7.40,10.40,33.60,40.00,0.00,43.00,16.69,8.98,2.70
218.00,42.00,59.00,61.00,8.30,7.00,8.30,6.50,30.50,47.00,0.40,54.00,14.31,8.27,1.50
1477.00,121.00,69.00,150.00,13.40,13.40,9.40,15.70,17.60,61.00,0.70,153.00,4.01,30.18,11.30
797.00,48.00,20.00,100.00,7.40,8.00,6.90,11.30,28.90,39.00,1.21,93.00,5.33,32.97,5.70
917.00,117.00,26.00,345.00,5.90,6.70,5.90,9.40,30.00,27.00,0.00,141.00,6.08,8.00,12.00
971.00,121.00,28.00,318.00,7.80,5.90,5.90,9.40,26.90,41.00,0.21,110.00,6.08,8.00,14.40
1239.00,155.00,128.00,437.00,11.80,10.50,9.40,9.40,27.40,61.00,0.10,164.00,3.49,38.37,9.40
357.00,63.00,96.00,132.00,5.90,8.60,6.70,18.80,28.60,58.00,0.30,130.00,20.61,8.73,2.60
609.00,64.00,29.00,54.00,9.60,13.70,13.70,12.00,17.20,67.00,1.30,155.00,5.33,32.97,4.00
533.00,47.00,70.00,169.00,8.60,7.20,7.20,13.50,24.80,69.00,0.50,160.00,20.61,8.73,2.60
1577.00,133.00,35.00,215.00,11.80,13.40,7.80,18.80,29.90,42.00,1.10,161.00,4.01,30.18,5.10
449.00,20.00,49.00,101.00,5.10,4.50,6.60,7.80,30.90,30.00,0.36,8.00,17.61,13.70,5.10
541.00,66.00,69.00,158.00,8.60,7.20,11.80,23.60,25.00,68.00,1.90,92.00,20.61,8.73,3.30
539.00,55.00,64.00,144.00,5.10,4.50,6.60,7.80,32.60,32.00,2.40,129.00,17.69,13.70,2.80
2151.00,187.00,64.00,263.00,10.40,13.40,7.20,13.40,28.30,20.00,0.90,155.00,4.01,30.18,14.50
1452.00,102.00,81.00,148.00,13.40,13.40,9.40,15.70,22.50,60.00,0.60,151.00,4.01,30.18,8.50
583.00,72.00,4.00,167.00,8.60,11.80,6.70,9.40,30.70,54.00,1.40,85.00,14.56,10.04,3.90
1552.00,132.00,89.00,373.00,10.50,11.80,9.40,11.80,31.70,36.00,0.50,157.00,3.49,38.37,9.60
1001.00,138.00,27.00,363.00,8.50,5.90,5.90,9.40,34.50,37.00,0.40,75.00,6.08,8.00,15.00
1553.00,136.00,96.00,358.00,10.50,11.80,9.40,11.80,34.80,37.00,0.80,171.00,3.49,38.37,7.30
310.00,44.00,50.00,102.00,8.30,7.00,8.30,6.50,31.10,47.00,0.40,161.00,14.31,8.27,4.50
1401.00,133.00,85.00,392.00,10.50,11.80,9.40,11.80,35.00,30.00,1.20,120.00,3.49,38.37,4.90
870.00,79.00,15.00,106.00,6.90,6.90,6.90,9.60,31.40,33.00,0.40,102.00,5.33,32.97,8.70
357.00,50.00,16.00,84.00,9.30,7.70,8.50,9.30,23.70,72.00,1.50,160.00,22.47,10.52,1.90
912.00,87.00,12.00,109.00,8.00,7.40,6.90,12.00,26.20,50.00,0.50,88.00,5.33,32.97,4.10
573.00,68.00,74.00,187.00,11.80,13.50,11.80,47.10,25.60,57.00,0.90,140.00,20.61,8.73,2.50
580.00,39.00,119.00,71.00,5.73,8.60,4.52,8.60,23.30,43.00,1.56,36.00,17.61,13.70,4.60
889.00,124.00,22.00,289.00,8.50,5.90,5.90,9.40,30.10,32.00,0.40,158.00,6.08,8.00,6.30
555.00,68.00,68.00,138.00,8.60,8.60,7.80,10.70,28.40,50.00,2.10,4.00,17.69,13.70,5.00
1701.00,158.00,53.00,247.00,11.80,13.40,7.80,15.70,31.10,20.00,1.40,125.00,4.01,30.18,10.40
565.00,62.00,69.00,142.00,9.60,9.60,8.60,12.30,25.20,67.00,0.90,16.00,17.69,13.70,3.80
2013.00,192.00,34.00,235.00,11.80,13.40,7.80,18.80,33.30,27.00,1.30,158.00,4.01,30.18,7.80
460.00,45.00,5.00,130.00,7.40,6.10,10.40,9.40,31.70,45.00,0.20,72.00,16.69,8.98,2.40
476.00,77.00,51.00,134.00,10.20,8.30,7.00,9.10,23.50,75.00,0.70,80.00,14.31,8.27,4.30
895.00,70.00,16.00,133.00,8.01,7.39,6.86,12.01,32.60,35.00,1.07,91.00,5.33,32.97,4.40
1427.00,150.00,88.00,344.00,10.50,11.80,9.40,11.80,28.10,29.00,0.75,82.00,3.49,38.37,7.40
579.00,51.00,68.00,195.00,5.50,5.00,7.20,8.60,26.90,49.00,0.90,115.00,20.61,8.73,4.50
504.00,48.00,67.00,146.00,6.60,8.60,5.10,8.60,33.00,21.00,0.60,5.00,17.61,13.70,4.40
639.00,46.00,94.00,195.00,6.10,8.60,6.10,8.60,20.40,33.00,0.00,16.00,17.69,13.70,7.00
723.00,91.00,63.00,209.00,10.44,8.55,8.55,13.43,24.00,74.00,1.07,102.00,6.08,8.00,6.00
512.00,69.00,81.00,179.00,7.90,11.80,5.20,11.80,25.00,45.00,0.70,170.00,20.61,8.73,6.60
642.00,89.00,53.00,205.00,10.40,8.50,8.50,13.40,19.10,72.00,0.30,175.00,6.08,8.00,7.90
1886.00,168.00,54.00,275.00,11.80,13.40,7.80,15.70,30.90,18.00,1.70,139.00,4.01,30.18,7.00
502.00,51.00,86.00,148.00,7.90,11.80,5.20,11.80,31.80,22.00,1.00,158.00,20.61,8.73,6.80
489.00,34.00,113.00,52.00,5.70,8.60,4.50,8.60,13.20,64.00,0.00,49.00,17.69,13.70,6.60
695.00,86.00,56.00,223.00,9.40,13.40,13.40,11.80,14.20,58.00,0.23,44.00,6.08,8.00,11.90
622.00,59.00,79.00,141.00,6.60,8.60,5.10,8.60,26.50,37.00,0.50,92.00,17.69,13.70,5.60
593.00,43.00,60.00,120.00,5.10,4.50,6.60,7.80,27.60,54.00,1.70,38.00,17.69,13.70,3.00
521.00,42.00,100.00,135.00,7.20,11.80,5.00,11.80,27.10,30.00,0.50,160.00,20.61,8.73,8.20
1109.00,103.00,60.00,155.00,13.40,13.40,9.40,15.70,16.10,68.00,0.50,152.00,4.01,30.18,6.40
500.00,40.00,3.00,147.00,7.90,7.90,7.30,7.90,32.90,39.00,2.30,51.00,14.56,10.04,1.80
482.00,46.00,98.00,126.00,6.10,8.60,6.10,8.60,28.20,39.00,2.90,17.00,20.61,8.73,3.10
562.00,34.00,118.00,82.00,5.70,8.60,4.50,8.60,24.90,60.00,0.23,177.00,17.61,13.70,3.10
497.00,39.00,6.00,160.00,10.50,9.40,7.90,7.30,32.20,41.00,1.70,124.00,14.56,10.04,4.50
1580.00,154.00,75.00,438.00,9.40,11.80,7.80,13.40,19.00,46.00,0.50,131.00,3.49,38.37,10.30
1510.00,139.00,98.00,357.00,10.50,11.80,9.40,11.80,34.60,28.00,1.10,16.00,3.49,38.37,5.90
435.00,46.00,7.00,122.00,7.70,6.60,10.30,11.60,27.20,55.00,0.40,177.00,22.47,10.52,2.30
459.00,48.00,6.00,154.00,10.40,8.70,8.70,14.80,30.90,46.00,0.10,157.00,16.69,8.98,2.10
469.00,46.00,72.00,88.00,9.10,7.00,9.10,10.20,25.70,69.00,0.10,139.00,14.31,8.27,2.70
1257.00,102.00,58.00,113.00,13.40,13.40,9.40,15.70,15.50,51.00,0.10,126.00,4.01,30.18,5.60
581.00,73.00,64.00,154.00,6.60,8.60,7.80,12.30,26.80,64.00,1.40,98.00,17.69,13.70,2.50
463.00,43.00,75.00,160.00,7.20,9.40,7.20,10.50,29.60,34.00,2.67,178.00,20.61,8.73,2.90
1379.00,133.00,120.00,485.00,11.76,10.46,9.41,9.41,24.00,70.00,0.70,136.00,3.49,38.37,8.10
432.00,22.00,93.00,143.00,7.90,5.90,5.90,9.40,31.80,24.00,2.19,116.00,20.61,8.73,3.30
872.00,109.00,33.00,336.00,5.90,6.70,5.90,9.40,28.00,22.00,0.45,25.00,6.08,8.00,9.50
596.00,98.00,68.00,121.00,10.70,10.70,12.30,10.70,32.30,48.00,1.60,99.00,17.69,13.70,1.80
490.00,35.00,103.00,136.00,7.80,5.90,5.90,9.40,32.30,22.00,1.04,24.00,20.61,8.73,7.70
504.00,41.00,94.00,131.00,6.14,8.60,6.14,8.60,36.30,18.00,0.71,5.00,17.61,13.70,4.30
698.00,79.00,75.00,190.00,11.80,15.70,11.80,23.60,30.50,43.00,1.30,176.00,20.61,8.73,3.40
1906.00,211.00,57.00,308.00,11.80,13.40,7.80,15.70,33.60,24.00,1.40,151.00,4.01,30.18,10.60
592.00,37.00,102.00,161.00,6.10,8.60,6.10,8.60,27.60,42.00,0.40,52.00,17.69,13.70,13.30
1378.00,131.00,70.00,346.00,10.50,11.80,9.40,11.80,31.90,47.00,1.00,8.00,3.49,38.37,6.20
1335.00,144.00,126.00,330.00,11.76,9.41,8.55,13.44,37.50,23.00,1.05,34.00,3.49,38.37,5.10
544.00,30.00,111.00,91.00,7.20,8.60,5.70,8.60,17.90,47.00,0.42,51.00,17.61,13.70,5.90
387.00,40.00,2.00,133.00,7.40,6.10,10.40,9.40,34.80,31.00,0.70,116.00,16.69,8.98,1.60
1954.00,178.00,46.00,225.00,10.40,13.40,7.20,13.40,25.60,46.00,0.70,179.00,4.01,30.18,7.80
406.00,50.00,77.00,127.00,6.60,8.60,5.10,8.60,30.40,20.00,0.10,158.00,17.69,13.70,4.60
479.00,66.00,69.00,126.00,7.90,11.80,5.20,11.80,39.40,20.00,0.90,115.00,17.69,13.70,5.10
348.00,37.00,101.00,98.00,10.50,8.60,8.60,13.50,18.50,60.00,2.06,8.00,20.61,8.73,3.70
1720.00,195.00,47.00,276.00,11.80,13.40,7.80,15.70,23.90,61.00,0.90,141.00,4.01,30.18,9.00
839.00,90.00,25.00,322.00,7.20,9.40,7.20,10.40,29.60,34.00,0.85,48.00,6.08,8.00,7.60
1254.00,197.00,112.00,329.00,11.80,9.40,8.60,13.40,29.30,36.00,0.40,162.00,3.49,38.37,5.50
379.00,55.00,10.00,65.00,9.40,7.90,7.30,9.40,33.50,36.00,2.50,70.00,14.56,10.04,3.00
605.00,83.00,52.00,197.00,6.10,4.80,5.10,8.30,25.20,64.00,0.20,92.00,14.31,8.27,2.90
1944.00,155.00,48.00,226.00,11.80,13.40,7.80,15.70,14.90,69.00,0.60,132.00,4.01,30.18,12.70
1396.00,150.00,122.00,300.00,9.40,11.80,7.80,13.40,29.20,48.00,0.98,29.00,3.49,38.37,5.60
510.00,35.00,103.00,66.00,5.70,8.60,4.50,8.60,22.70,67.00,0.07,81.00,17.61,13.70,5.10
794.00,122.00,23.00,315.00,8.50,5.90,5.90,9.40,35.20,21.00,1.00,104.00,6.08,8.00,8.10
555.00,59.00,70.00,110.00,6.60,8.60,5.10,8.60,26.40,64.00,0.70,33.00,17.69,13.70,4.90
478.00,46.00,68.00,111.00,6.60,8.60,5.10,8.60,24.30,58.00,0.80,31.00,17.69,13.70,3.60
556.00,55.00,100.00,154.00,7.20,11.80,5.00,11.80,30.90,25.00,0.10,115.00,17.69,13.70,6.40
385.00,51.00,13.00,97.00,9.40,7.90,7.30,9.40,29.40,52.00,1.00,36.00,14.56,10.04,2.50
436.00,46.00,74.00,193.00,8.60,5.90,5.90,9.40,34.40,22.00,1.40,57.00,20.61,8.73,3.40
554.00,43.00,76.00,150.00,6.60,8.60,5.10,8.60,33.00,41.00,0.33,122.00,17.61,13.70,4.70
502.00,46.00,81.00,123.00,5.10,4.50,6.60,7.80,27.10,31.00,0.50,18.00,17.69,13.70,4.80
1509.00,136.00,138.00,531.00,11.80,10.50,9.40,9.40,23.50,69.00,0.70,170.00,3.49,38.37,11.20
809.00,78.00,30.00,274.00,7.20,9.40,7.20,10.40,27.10,54.00,0.70,132.00,6.08,8.00,7.60
881.00,62.00,16.00,153.00,8.00,7.40,6.90,12.00,28.70,40.00,1.30,29.00,5.33,32.97,5.40
487.00,43.00,72.00,167.00,8.60,7.20,7.20,13.50,31.40,42.00,1.00,151.00,20.61,8.73,5.40
2114.00,184.00,47.00,254.00,10.40,13.40,7.20,13.40,29.30,20.00,1.10,13.00,4.01,30.18,14.90
2252.00,177.00,62.00,288.00,10.44,13.43,7.23,13.43,31.00,43.00,1.03,72.00,4.01,30.18,8.60
502.00,57.00,67.00,137.00,5.10,4.50,6.60,7.80,31.40,46.00,0.47,62.00,17.61,13.70,3.70
434.00,41.00,12.00,103.00,9.40,10.50,11.80,13.50,31.40,40.00,0.50,73.00,14.56,10.04,2.70
507.00,44.00,69.00,167.00,7.20,9.40,7.20,10.40,35.70,24.00,1.33,15.00,20.61,8.73,7.20
399.00,44.00,1.00,144.00,6.50,8.00,7.40,11.50,24.40,77.00,0.10,127.00,16.69,8.98,2.20
1354.00,205.00,107.00,372.00,11.80,9.40,8.60,13.40,38.30,16.00,0.80,79.00,3.49,38.37,6.00
860.00,49.00,12.00,96.00,6.00,6.90,6.00,9.60,27.00,42.00,0.10,166.00,5.33,32.97,8.80
554.00,41.00,97.00,121.00,6.14,8.60,6.14,8.60,23.70,85.00,0.08,28.00,17.61,13.70,6.10
918.00,91.00,32.00,313.00,7.80,5.90,5.90,9.40,27.10,29.00,0.70,137.00,6.08,8.00,7.20
410.00,42.00,111.00,138.00,10.40,8.50,8.50,13.40,22.80,51.00,1.72,160.00,20.61,8.73,5.80
890.00,98.00,36.00,273.00,7.80,5.90,5.90,9.40,23.30,55.00,0.73,176.00,6.08,8.00,10.50
928.00,79.00,16.00,105.00,8.01,7.39,6.86,12.01,30.10,50.00,1.37,30.00,5.33,32.97,5.90
940.00,78.00,18.00,106.00,8.00,7.40,6.90,12.00,32.80,37.00,1.10,178.00,5.33,32.97,3.60
1485.00,103.00,66.00,174.00,13.40,13.40,9.40,15.70,20.60,43.00,0.80,137.00,4.01,30.18,12.10
1384.00,134.00,127.00,402.00,11.80,10.50,9.40,9.40,16.00,60.00,2.00,147.00,3.49,38.37,10.80
1467.00,200.00,123.00,363.00,11.80,9.40,8.60,13.40,24.00,40.00,0.90,149.00,3.49,38.37,5.80
494.00,37.00,73.00,119.00,8.60,7.20,7.20,13.50,23.90,63.00,2.00,153.00,20.61,8.73,3.70
556.00,68.00,63.00,140.00,7.60,11.40,4.20,13.10,34.70,28.00,1.00,158.00,14.31,8.27,1.70
1717.00,163.00,68.00,256.00,11.80,13.40,7.80,15.70,34.30,30.00,1.18,136.00,4.01,30.18,7.90
498.00,48.00,95.00,133.00,7.20,11.80,5.00,11.80,28.00,27.00,1.10,93.00,20.61,8.73,8.40
735.00,104.00,56.00,246.00,8.50,7.90,6.50,8.70,23.60,56.00,1.19,11.00,6.08,8.00,6.10
950.00,64.00,17.00,107.00,8.00,7.40,6.90,12.00,25.40,40.00,0.60,111.00,5.33,32.97,6.30
2054.00,169.00,46.00,255.00,10.40,13.40,7.20,13.40,31.60,21.00,1.03,140.00,4.01,30.18,9.80
589.00,42.00,88.00,136.00,6.60,10.70,4.50,10.70,31.70,25.00,0.00,169.00,17.61,13.70,9.30
1656.00,161.00,68.00,246.00,11.80,13.40,7.80,15.70,29.40,39.00,0.90,145.00,4.01,30.18,6.70
377.00,38.00,4.00,43.00,8.50,7.20,9.30,11.60,24.70,62.00,0.20,178.00,22.47,10.52,2.60
617.00,74.00,78.00,192.00,7.90,11.80,5.20,11.80,32.40,32.00,0.80,61.00,20.61,8.73,6.60
347.00,26.00,6.00,78.00,7.40,6.10,10.40,9.40,25.80,71.00,0.70,63.00,16.69,8.98,3.50
1913.00,155.00,37.00,237.00,11.75,13.43,7.83,18.80,33.90,38.00,1.44,133.00,4.01,30.18,6.50
934.00,68.00,12.00,127.00,7.40,9.60,7.40,10.70,38.80,17.00,0.94,131.00,5.33,32.97,7.30
1541.00,150.00,120.00,329.00,9.40,11.80,7.80,13.40,26.00,42.00,0.70,153.00,3.49,38.37,8.80
1526.00,171.00,139.00,351.00,9.40,11.80,7.80,13.40,32.50,18.00,0.65,83.00,3.49,38.37,9.20
323.00,35.00,109.00,101.00,7.90,9.40,6.30,9.40,17.00,64.00,0.50,143.00,20.61,8.73,7.70
488.00,92.00,77.00,165.00,15.70,15.70,11.80,23.60,33.60,47.00,1.60,177.00,20.61,8.73,3.60
2145.00,203.00,49.00,266.00,10.40,13.40,7.20,13.40,30.40,38.00,2.15,0.00,4.01,30.18,6.50
1524.00,165.00,93.00,371.00,10.46,11.76,9.41,11.76,33.10,47.00,1.35,167.00,3.49,38.37,5.50
724.00,101.00,43.00,246.00,10.40,8.50,8.50,13.40,24.00,60.00,1.25,15.00,6.08,8.00,6.60
915.00,104.00,23.00,316.00,7.23,9.40,7.23,10.44,32.70,39.00,1.53,87.00,6.08,8.00,6.40
652.00,117.00,58.00,226.00,10.40,8.50,8.50,13.40,18.80,74.00,0.40,146.00,6.08,8.00,12.80
525.00,45.00,71.00,181.00,7.20,9.40,5.50,9.40,29.70,38.00,1.00,153.00,20.61,8.73,5.20
886.00,107.00,31.00,311.00,7.80,5.90,5.90,9.40,31.50,29.00,0.70,101.00,6.08,8.00,4.40
1383.00,117.00,134.00,453.00,11.80,10.50,9.40,9.40,23.00,54.00,1.37,112.00,3.49,38.37,7.80
375.00,47.00,6.00,141.00,6.50,8.00,7.40,17.30,25.90,66.00,0.10,136.00,16.69,8.98,2.50
675.00,49.00,99.00,130.00,6.10,8.60,6.10,8.60,30.40,34.00,1.20,115.00,17.69,13.70,5.00
435.00,36.00,77.00,155.00,7.90,11.80,5.20,11.80,30.80,24.00,2.10,46.00,20.61,8.73,5.30
920.00,54.00,15.00,85.00,6.00,6.90,6.00,9.60,27.40,30.00,0.10,133.00,5.33,32.97,9.80
2118.00,182.00,49.00,272.00,10.44,13.43,7.23,13.43,37.10,16.00,1.23,31.00,4.01,30.18,8.00
471.00,51.00,93.00,109.00,7.20,11.80,5.00,11.80,29.10,29.00,0.00,159.00,20.61,8.73,9.30
351.00,33.00,30.00,66.00,7.60,11.40,4.20,13.10,33.80,35.00,0.50,54.00,14.31,8.27,1.90
1423.00,134.00,77.00,341.00,10.50,11.80,9.40,11.80,24.90,61.00,0.45,108.00,3.49,38.37,7.10
584.00,84.00,71.00,187.00,7.90,11.80,5.00,47.10,28.40,57.00,1.00,139.00,20.61,8.73,3.60
1847.00,156.00,34.00,252.00,11.80,13.40,7.80,18.80,33.90,32.00,2.32,26.00,4.01,30.18,5.40
542.00,43.00,95.00,193.00,6.70,9.40,6.70,9.40,28.10,29.00,1.80,127.00,20.61,8.73,5.00
